"Reported_Income","Claimed_Deductions_Pct","Business_Expenses","Charitable_Contributions_Pct","Home_Office_Deduction","Num_Dependents","Amended_Returns","Tax_Credits","Investment_Income_Pct","Income_Variability_Pct","Years_Since_Last_Audit","Occupation","Tax_Adjustment_Amount"
58398,10.7,19419.5,0,5825.85,0,1,3441.7172,12.2,4.88,0,"Self-Employed",12018
83951,13.9,29429.75,3.6,13828.925,0,0,5514.8378,16.1,9.54,3,"Lawyer",5246
108191,13.6,34716.75,5.6,15415.025,1,0,5468.7952,0.8,4.62,5,"Lawyer",15426
35126,13.7,21312.5,4.9,6393.75,1,0,3440.4524,7.1,20.14,0,"Real Estate Agent",-715
105051,17.1,40427.75,3.3,12128.325,1,0,5843.7442,19.5,17.8,15,"Self-Employed",3163
32721,17.9,17792.25,3.7,8337.675,1,0,3560.4118,6.4,20.46,5,"Lawyer",-735
60037,5.9,35571.25,5.3,10671.375,2,0,2218.4366,12.4,6.36,10,"Lawyer",1386
153683,19.8,45208.75,5.1,13562.625,3,0,7957.8468,12.9,24.76,5,"Self-Employed",13066
90320,21.7,28155,0.6,8446.5,1,0,5379.888,12.4,14.26,0,"Real Estate Agent",9077
72275,11.2,29082.75,3.2,8724.825,1,0,4460.96,8.5,12.1,10,"Real Estate Agent",9376
104363,5.6,41114.75,4.9,12334.425,3,0,1924.8656,18.5,20,10,"Doctor",-2413
67686,6.8,22616.5,6.7,6784.95,1,0,1597.5296,11.1,15.84,5,"Lawyer",12257
93654,5.4,36400.5,0.9,10920.15,2,2,2725.4632,11.3,8.62,0,"Real Estate Agent",384
64662,16.5,28196.5,4.9,8458.95,3,0,5193.846,5.4,15.36,5,"Real Estate Agent",-4060
4343,18.2,7434.75,2.4,2230.425,0,0,4345.0852,0,0,0,"Small Business Owner",27834
89172,22.4,37103,6.6,11130.9,4,0,4775.9056,5.6,6.94,5,"Doctor",623
59656,16.6,21771,4.1,8031.3,2,1,3253.5792,2.9,10.86,3,"Lawyer",7486
57792,19.6,23712,4.2,12113.6,1,1,2650.4464,6.3,2.52,3,"Real Estate Agent",5710
75114,12.2,30368.5,3.3,9110.55,1,0,5291.7816,3.6,3.24,5,"Lawyer",9674
115277,10,48502.25,1.9,14550.675,1,0,4187.54,5.3,8.92,5,"Self-Employed",-7049
83864,16.3,23875,2.4,10162.5,1,0,5443.9664,11.2,14.88,5,"Doctor",705
100254,16.7,29384.5,4.1,8815.35,0,0,5228.4836,2.1,11.94,10,"Self-Employed",-2396
93872,4.6,25654,6.1,7696.2,1,0,3923.6224,12.8,8.92,3,"Small Business Owner",95997
78048,19.7,24614,5.7,7384.2,0,0,7158.0912,7.4,13.26,5,"Self-Employed",-32
95134,11.9,33202.5,8.5,11460.75,2,0,2563.1892,15.4,6.16,5,"Self-Employed",-3539
70851,14.4,23394.75,5.5,8518.425,0,2,4582.5088,9.7,22.78,5,"Doctor",6245
37521,9.9,15591.25,4,9677.375,2,0,2594.9158,12.1,4.84,3,"Self-Employed",4394
85429,18.2,38428.25,6.1,11528.475,0,0,5627.6156,0,18.5,15,"Real Estate Agent",6789
6666,13.1,10131.5,4.3,3039.45,1,0,2834.6492,13.4,10.16,5,"Small Business Owner",42777
45414,7.9,22135.5,7.7,6640.65,3,3,1304.5412,12.3,17.32,10,"Self-Employed",3996
73214,16.4,30235.5,5.1,9070.65,1,0,3990.4192,6.8,28.22,15,"Real Estate Agent",23553
70177,6.8,19514.25,9.7,8854.275,1,2,3027.4072,9.7,29.08,5,"Lawyer",21480
62389,14,15597.25,0.5,4679.175,1,0,3352.892,13,31.9,0,"Doctor",-7943
104658,15.1,39879.5,2.5,11963.85,2,0,4399.6716,9.2,6.18,0,"Small Business Owner",187643
42912,28.5,12181,6.5,3654.3,0,0,5130.984,10,16.7,5,"Lawyer",-782
-3409,17.6,12133.75,6.2,6640.125,0,0,1816.0032,4.8,7.72,15,"Real Estate Agent",7195
98414,8.6,35705.5,5,10711.65,2,0,4024.7208,7.2,17.28,10,"Self-Employed",4616
76353,16.9,29378.25,0.8,13813.475,4,0,3932.7314,16,21.3,5,"Lawyer",6764
71745,14.5,27251.25,3.3,8175.375,1,0,3799.605,15.4,18.66,10,"Real Estate Agent",12348
63263,16.1,32789.75,7.1,9836.925,1,0,5530.0686,14.7,22.58,0,"Small Business Owner",101367
24390,6.9,14746.5,7,9423.95,0,0,1620.582,5.2,25.28,10,"Self-Employed",-7858
46419,23.4,23674.75,3.9,8602.425,0,0,4346.4092,14.6,20.84,15,"Self-Employed",7135
90222,17.8,32090.5,4.2,9627.15,4,0,5984.9032,11.9,15.86,5,"Lawyer",16578
75564,13.1,31832,1.9,9549.6,0,2,5005.7768,19.8,7.92,5,"Self-Employed",9946
32433,4.9,16348.25,4.8,4904.475,2,0,2998.8434,5,6.1,5,"Self-Employed",21889
92945,17,29855.25,5.8,8956.575,2,1,5889.13,9.3,11.32,0,"Lawyer",-2120
98591,8,42561.75,6.2,12768.525,1,1,4361.456,16.6,13.04,15,"Lawyer",10199
70961,9.1,31081.25,9,9324.375,0,0,1475.4902,8,15.6,5,"Doctor",6817
74508,17.7,21865,7.8,8059.5,0,0,4683.5832,14.8,19.92,5,"Self-Employed",-1369
117274,18.7,34090.5,6.7,10227.15,1,0,7110.0476,11.3,4.52,5,"Self-Employed",-2421
86845,13.1,32059.25,2.5,9617.775,0,3,3706.339,5.6,18.04,5,"Lawyer",1978
111596,6.8,33853,5.1,10155.9,3,1,2224.7056,8,12.6,3,"Real Estate Agent",-1428
73648,3.2,27009,6.5,11102.7,4,0,3205.3472,11.8,5.62,3,"Doctor",-11823
119385,8,45766.25,3.3,13729.875,1,0,4860.16,17.6,19.94,15,"Self-Employed",-1061
72729,11.5,26010.25,3,10803.075,3,0,3899.767,13.2,16.48,10,"Self-Employed",7639
102532,10.1,34333,1.9,10299.9,1,1,2935.1464,9.4,3.76,15,"Small Business Owner",108931
64657,16.6,27087.25,5,9626.175,2,1,3755.6124,5.7,19.78,5,"Doctor",2145
42690,10.9,13657.5,3,4097.25,0,1,4744.642,16.5,10.9,0,"Small Business Owner",87174
105048,17.4,33063,3.2,9918.9,2,1,7656.6704,10.6,19.14,10,"Small Business Owner",116950
143880,21,48088,4,14426.4,2,0,9049.96,4.1,4.64,10,"Doctor",25453
65224,12.8,24026,4.9,7207.8,1,0,4750.7344,7.1,20.74,5,"Self-Employed",11520
119066,8.2,37338.5,5.6,11201.55,0,0,4761.6824,11.9,13.06,0,"Small Business Owner",232974
67893,9.1,23130.25,3.3,6939.075,2,0,1627.6526,12.8,5.42,10,"Small Business Owner",117517
102705,18.8,30551.25,4.7,9165.375,4,1,5683.708,8.1,10.74,3,"Real Estate Agent",15897
45324,7.2,22114,7,6634.2,1,1,3022.6656,13.5,7.6,10,"Lawyer",12109
83269,23,31732.25,6.2,9519.675,2,2,6438.374,2.7,12.38,10,"Doctor",14903
52090,16.4,24889.5,10.1,7466.85,1,0,3702.552,4,5.1,5,"Small Business Owner",73830
34437,19.8,23029.25,3.3,8408.775,1,2,1503.7052,9,11.2,0,"Doctor",-19206
94651,11.3,31415.75,5.2,10924.725,2,0,4844.1126,3.6,4.44,3,"Lawyer",-1503
123289,11.8,31058.25,4.9,9317.475,2,0,5788.6204,9.4,12.36,5,"Real Estate Agent",2665
51345,17.2,25636.25,8.9,7690.875,0,0,3509.268,16.8,17.82,0,"Real Estate Agent",12412
48484,14.1,22875,3.9,6862.5,1,0,2693.2488,15.7,10.08,10,"Self-Employed",3905
42825,17.9,19338.25,3.5,10801.475,1,2,1948.135,17.1,18.64,5,"Lawyer",5445
61256,14.1,30341,6.8,9102.3,3,0,3191.4192,12.8,6.72,15,"Lawyer",7562
94969,14.1,26833.25,7.4,8049.975,1,0,2678.1258,6.7,11.88,5,"Doctor",11994
96367,23.8,35310.75,6.9,10593.225,2,0,8439.0692,16.5,9.4,10,"Lawyer",7312
88289,17.5,34276.25,3.1,10282.875,0,1,4368.115,12.1,11.94,10,"Real Estate Agent",12138
97788,3.4,41431,4.3,12429.3,5,2,3347.9584,11.9,25.36,10,"Real Estate Agent",-1465
60934,18.6,37509.5,9.9,16252.85,2,1,3843.7448,0.2,15.88,5,"Real Estate Agent",12644
69819,11.6,34118.75,1.3,10235.625,4,0,3129.8008,11.2,15.58,5,"Real Estate Agent",-2869
95461,15.2,34033.25,8.6,10209.975,4,0,4243.0144,1.2,17.38,15,"Self-Employed",-4725
66553,21.8,29542.25,6.6,8862.675,0,0,4788.7108,10.6,9.94,5,"Real Estate Agent",2838
46151,23.5,30361.75,3.8,9108.525,3,3,4099.097,15.7,15.98,15,"Real Estate Agent",3261
33670,5.1,15784.5,4.4,4735.35,1,2,2912.434,14.6,27.14,5,"Doctor",266
155928,7.4,47585,3,14275.5,3,0,4451.7344,6.8,11.62,5,"Doctor",13418
24009,17.2,9590.25,4.3,2877.075,0,0,3567.9096,10.2,32.98,3,"Self-Employed",-12013
75879,11.8,22860.75,5.8,6858.225,1,0,5862.7444,5.7,9.58,3,"Small Business Owner",144980
133029,12.6,39265.25,6.3,11779.575,0,0,3425.3308,5.1,14.74,5,"Doctor",4787
100125,21.1,27865.25,1.1,8359.575,1,0,7767.275,11.4,20.46,5,"Self-Employed",14405
69440,12.7,28325,4.3,8497.5,1,1,4913.776,13.6,5.44,10,"Doctor",4914
91000,9.2,40062,4.4,12018.6,2,3,2807.4,16.7,9.48,10,"Self-Employed",8532
128549,13.5,36393.25,3.6,10917.975,1,1,7492.823,9.7,18.68,15,"Doctor",20122
80689,18.8,20172.25,6.6,6051.675,1,1,5633.9064,0,0,10,"Doctor",8578
57927,16.2,26387.75,7.2,9416.325,2,0,2972.8348,3.4,1.36,3,"Doctor",11272
118557,18.8,34981.25,6.2,10494.375,2,0,7314.7432,9.9,12.66,10,"Lawyer",10485
131070,6.2,35977.5,3.2,10793.25,5,0,3280.268,17.2,18.08,0,"Self-Employed",1732
45463,15.6,20477.75,5.1,6143.325,0,0,2346.4456,5.8,9.02,5,"Lawyer",15488
96563,18.5,38530.75,6.1,11559.225,1,1,4705.831,6.8,18.12,3,"Lawyer",-10830
78880,21.9,23712,5.8,7113.6,1,0,5469.944,4,7.8,5,"Lawyer",12145
96049,1.3,31883.25,2.5,9564.975,1,0,4295.7274,11.9,19.66,10,"Real Estate Agent",-8374
90801,11.1,33817.25,4.5,10145.175,2,0,5554.7822,5.5,8.1,5,"Self-Employed",16277
74385,19,30080.25,3.6,10524.075,2,0,5636.63,12.1,17.44,3,"Doctor",5681
88148,17.6,28318,5.1,8495.4,5,0,4861.8096,11,23.8,5,"Doctor",-7319
38684,16.8,18017,4.9,6905.1,3,2,3903.7824,14.9,21.56,15,"Doctor",-6601
32867,7,20769.75,3.2,6230.925,1,0,4014.138,9.3,14.22,5,"Real Estate Agent",-19469
96622,13.4,38216.5,9.6,11464.95,1,1,4239.4696,17.8,37.92,0,"Small Business Owner",199910
77581,4.2,25788.25,7.8,7736.475,2,0,2585.6804,5.9,17.56,5,"Doctor",-13506
71051,15.1,23377.75,7.6,7013.325,1,0,6620.7402,9.8,16.92,10,"Self-Employed",17789
24718,10,14522.5,2,9356.75,2,0,2590.36,7.8,22.52,10,"Lawyer",3126
57915,7.8,20318.75,7,6095.625,0,0,903.474,14.4,26.76,10,"Doctor",8023
80766,15.8,40879.5,4.1,13763.85,0,0,4154.2056,9.1,7.54,3,"Real Estate Agent",21017
60410,24.1,40396.5,5.2,12118.95,0,0,3118.762,16.3,20.42,10,"Self-Employed",1546
77439,7.1,28893.75,0,8668.125,1,3,4442.6338,7.8,14.02,10,"Lawyer",18838
86547,10.6,24884.75,4.4,7465.425,2,0,5489.7964,13.5,19.8,10,"Doctor",10924
70875,14,32187.75,6,9656.325,3,0,5398.5,18,16,15,"Doctor",9424
87828,11.5,29697,0.9,10409.1,3,1,5434.044,8.1,13.44,3,"Doctor",4972
67708,9.8,22526,4.9,8257.8,1,2,2946.0768,17.4,20.56,10,"Real Estate Agent",-3767
65449,18.1,21089.25,4,6326.775,4,1,3429.2538,4.5,15.7,5,"Small Business Owner",125845
67377,10,30692.25,8.7,9207.675,2,0,2698.54,13.5,25.3,15,"Self-Employed",6136
94167,14.2,26897.75,4.7,8069.325,1,1,3784.3428,8.6,14.84,3,"Self-Employed",-3155
99632,19.9,26144,4.2,12843.2,2,0,5587.3536,4.8,16.22,10,"Lawyer",13894
145064,16.8,43992,5.6,13197.6,0,1,5933.1504,7.2,20.58,0,"Doctor",13168
45501,7,21681.25,3.1,6504.375,1,0,4480.014,12.3,4.92,3,"Doctor",21347
53776,21.6,27299,5.8,8189.7,1,0,6241.1232,6.9,10.16,0,"Self-Employed",12041
94324,17.7,41177,5.6,12353.1,3,2,4591.0696,12.7,7.18,5,"Lawyer",9327
124130,16.1,41870.5,1,15561.15,3,0,6187.986,5.9,11.86,3,"Real Estate Agent",18420
111799,14.4,31058.75,4.5,9317.625,1,1,4984.8112,12.4,31.16,5,"Real Estate Agent",-2348
60969,10.7,27142.25,3.9,8142.675,1,0,1871.7366,6.6,23.34,3,"Lawyer",1116
54653,10.9,28944.25,4.1,8683.275,0,0,2219.4354,10.3,11.02,15,"Lawyer",265
125892,10.2,37545,3.7,11263.5,0,0,4243.1968,8.8,5.02,3,"Doctor",6971
121285,8,35909.25,7.6,10772.775,0,0,4119.56,11.3,13.22,3,"Small Business Owner",219402
81436,17.7,30267,3.8,9080.1,2,0,3381.8344,5.2,19.58,10,"Lawyer",196
126021,8.2,49203.25,6.2,14760.975,3,0,2459.7444,12.8,10.92,10,"Doctor",3298
74760,17.1,30837,7.3,9251.1,1,2,3331.792,9.2,11.38,5,"Small Business Owner",88393
50463,10.7,26109.75,3.7,7832.925,2,0,3399.9082,6.8,11.72,15,"Self-Employed",-705
73482,19.3,21529.5,4.6,6458.85,2,0,3404.4052,12.3,15.52,5,"Real Estate Agent",-16080
77398,20.2,35217.5,0.8,10565.25,3,0,5287.8792,13.2,18.48,5,"Doctor",-5167
28213,15.1,12519.25,5.6,3755.775,0,0,3771.0326,11.5,20.6,0,"Doctor",-8986
69855,17,26586.75,3,7976.025,1,0,2814.07,2.8,15.12,5,"Real Estate Agent",7564
62442,16.4,22328.5,6.7,6698.55,4,0,3096.0976,11.7,20.38,3,"Self-Employed",83
89739,8,30360.75,5.6,9108.225,4,0,4611.824,15.2,30.38,10,"Lawyer",10010
59063,19,20687.75,6.1,6206.325,0,0,4948.394,5.5,2.2,10,"Doctor",2938
89467,18.9,36717.75,6.7,11015.325,2,1,5605.8526,7.5,7.6,3,"Lawyer",4576
91089,10.5,30882.25,4.8,9264.675,2,0,5163.869,12.5,11.5,0,"Lawyer",7685
66620,10,21402,5.4,6420.6,2,1,3188.4,6.8,8.12,15,"Small Business Owner",83572
73695,16.8,42631.75,6.1,12789.525,3,0,5079.152,4.4,24.96,5,"Small Business Owner",221525
146445,9.6,48920.25,4.4,14676.075,3,0,7313.744,16,20.9,5,"Self-Employed",9275
121441,15.9,42303.25,3.9,12690.975,1,0,6698.8238,6.8,5.12,3,"Lawyer",1973
121643,18.2,32679.75,6.7,9803.925,1,0,6604.8052,11.7,15.98,15,"Doctor",20965
76743,13.7,32582.75,5.1,9774.825,1,1,5802.7582,14.2,8.58,3,"Self-Employed",13698
49807,14.3,26725.75,6.5,8017.725,2,1,2289.4802,12.6,6.04,3,"Doctor",5958
92134,11.6,33157.5,5.8,9947.25,3,0,3694.5088,1.8,5.82,3,"Self-Employed",-2
76981,13.4,20283.25,4.1,6084.975,3,0,5862.0908,12.6,10.64,10,"Doctor",7339
182540,12.1,61238,4.8,21371.4,1,0,6005.468,7.9,16.66,5,"Doctor",11239
17043,27.7,24606.75,5.7,7382.025,4,0,3976.1822,8.7,15.78,3,"Doctor",-5416
68915,18,26887.75,4.8,8066.325,1,0,5559.94,13.1,14.44,3,"Lawyer",-864
119511,20.6,37686.75,3.9,11306.025,3,0,6857.8532,25.7,20.38,15,"Doctor",16114
12045,12.6,13181.25,1.8,3954.375,1,0,2078.534,6.3,8.82,5,"Doctor",-1898
67211,14,35404.75,6.7,10621.425,0,1,4667.908,8.9,5.26,15,"Self-Employed",17893
85022,28.7,26624.5,3.3,7987.35,0,0,5350.2628,14,5.6,5,"Lawyer",11041
68411,10.8,31303.75,4.1,9391.125,1,1,3776.6776,12.3,4.92,15,"Real Estate Agent",8887
47047,11.8,12810.75,4.3,3843.225,1,0,4153.3092,3.1,15.04,5,"Doctor",5985
71333,14.3,23181.25,5.8,6954.375,1,3,2658.1238,13.2,6.38,5,"Real Estate Agent",-4431
115156,20.5,30018,4.8,9005.4,1,0,7153.396,3.7,28.68,5,"Real Estate Agent",14602
34550,0,19741.5,4.3,5922.45,1,0,710,9.6,15.74,10,"Self-Employed",1957
117445,25.3,34543.25,3.5,10362.975,2,0,8270.717,4.7,23.28,10,"Doctor",-4645
102421,9.5,30366.25,6.5,9109.875,1,0,3986.999,2.1,14.54,5,"Doctor",10497
37899,8.9,14983.75,5.2,4495.125,0,0,3118.6022,0,7.9,10,"Doctor",7695
29977,13.3,14786.25,10,7435.875,3,0,3171.3882,11.3,21.12,3,"Small Business Owner",88097
76036,18.3,28141,1,9942.3,1,2,5546.9176,3.8,17.12,15,"Small Business Owner",63031
83589,10.7,39162.25,8.2,13248.675,2,1,3768.8046,11.2,4.48,10,"Self-Employed",7150
110586,5.6,43949.5,3.3,13184.85,1,0,2751.5632,7.4,6.86,3,"Self-Employed",-1121
73874,12.6,26548.5,4.5,7964.55,2,0,5875.6248,9.2,12.98,5,"Small Business Owner",139280
87611,16.6,35490.75,6.4,10647.225,2,1,6180.6852,8.3,11.92,5,"Lawyer",-6315
113677,19.3,38976.25,6.3,13192.875,0,0,7695.9322,16.5,25,5,"Self-Employed",-3066
110121,20.7,35436.25,5.6,10630.875,1,0,7127.0094,10.9,13.66,0,"Self-Employed",11383
99783,12.8,37236.75,4.2,11171.025,1,0,4607.4448,0.4,9.26,5,"Lawyer",4982
84718,22.3,31794.5,3.7,9538.35,2,0,8662.4228,15.1,6.04,10,"Small Business Owner",194489
86429,21,35100.25,10.6,10530.075,1,0,6662.018,1.9,18.26,5,"Lawyer",9412
111079,12.7,36158.75,0,10847.625,5,0,5007.4066,12.7,5.08,15,"Real Estate Agent",4814
108066,19.6,34903.5,5.8,11971.05,0,0,5968.1872,10.5,6.8,15,"Real Estate Agent",6653
73155,20.3,25854.75,5.8,9256.425,1,0,3867.093,6.9,8.26,10,"Lawyer",3472
85938,8.1,34773.5,4.9,11932.05,2,0,3260.1956,11.6,21.24,15,"Real Estate Agent",-267
125777,22.6,43627.25,5.3,13088.175,2,2,8473.1204,20.1,8.04,10,"Self-Employed",8816
119141,14.6,43727.25,5.8,13118.175,1,3,5686.9172,10,17.3,3,"Self-Employed",4705
45683,17.5,18360.75,5.6,7008.225,5,0,2859.905,20,20.8,5,"Real Estate Agent",-2464
118446,14.6,37342.5,5.9,11202.75,4,2,7399.6232,11.1,9.54,10,"Self-Employed",8694
72424,11.5,21997,8.8,6599.1,1,1,5450.752,12.4,9.86,5,"Small Business Owner",132916
27787,22.6,9586.75,2.5,5876.025,1,1,3597.9724,2.8,11.62,3,"Self-Employed",18466
113774,21.6,41490.5,4.8,12447.15,1,1,6576.0368,13,12.4,3,"Doctor",5717
77534,9.7,22194.5,4.3,6658.35,2,0,2551.1596,5,15,3,"Doctor",-1840
104011,14.9,33960.75,5.3,10188.225,1,3,5565.5278,11.3,22.82,10,"Doctor",5387
133173,17.7,43461.25,4.9,13038.375,3,0,6950.3242,1.3,10.12,5,"Real Estate Agent",16184
107396,6.1,31194,2.8,9358.2,0,0,5840.2312,5,12.6,3,"Self-Employed",5876
64392,12.7,36094,4.3,12328.2,2,0,3882.5568,0.8,4.02,5,"Doctor",-2334
70952,17.4,28515,5.5,8554.5,2,1,3781.1296,4.3,8.72,15,"Doctor",6082
45386,13.3,22379.5,4.9,6713.85,1,1,3211.2676,4.7,22.78,5,"Doctor",21428
50349,4.8,24513.25,6.2,10353.975,0,0,2584.3504,14,18,0,"Doctor",-2759
89686,7.6,31457.5,6.4,9437.25,0,0,3887.2272,0,8.8,0,"Lawyer",6851
66022,10.4,18613.5,4,5584.05,0,0,3539.2576,17.5,11.4,15,"Lawyer",7455
94748,15.9,34694,3.2,13408.2,2,0,5176.9864,14.4,13.36,0,"Small Business Owner",128313
99972,5.9,27734,4.1,8320.2,2,0,1975.6696,12.3,22.62,5,"Doctor",754
85904,17.5,34050,4.5,10215,0,0,6629.64,18.2,24.08,0,"Lawyer",3091
63041,20.3,25224.25,2.4,7567.275,0,0,2559.4646,18.7,17.68,15,"Small Business Owner",138845
30062,12.2,19161.5,2.2,5748.45,1,0,2228.5128,10.9,18.76,5,"Lawyer",10426
78439,19.7,25029.75,2.8,7508.925,1,2,4118.4966,3.5,1.4,0,"Small Business Owner",100645
43866,19.9,21360.5,7.1,6408.15,1,0,2383.8668,12.5,9.3,5,"Doctor",-445
94379,14.9,31556.75,6.3,9467.025,0,0,5459.4942,5.6,4.44,3,"Self-Employed",14132
98185,13.2,36862.25,6.8,11058.675,1,0,4288.084,4.9,13.46,15,"Self-Employed",5728
84480,14,29974,4.2,8992.2,1,2,5004.44,9.9,17.96,10,"Doctor",5496
43857,5.6,20970.25,3,6291.075,3,1,934.1984,15.1,32.64,10,"Self-Employed",141
52346,17.8,20700.5,5.4,6210.15,2,0,4355.5176,1,9.2,10,"Self-Employed",14834
60255,16.7,18534.75,7.4,5560.425,0,0,6253.517,15.6,27.34,10,"Lawyer",9012
79417,14.2,29821.25,4.5,8946.375,0,0,3814.4428,6.2,30.88,3,"Doctor",10666
145695,1.4,46373.75,5.7,13912.125,2,0,1442.946,6.6,24.34,15,"Self-Employed",7684
47380,16.5,21883,5.5,6564.9,2,0,3350.54,4.8,16.42,10,"Doctor",-5086
10295,17.8,6843.75,6.8,2053.125,3,0,2949.502,10.9,14.76,3,"Small Business Owner",25549
71388,10.6,32742,4.4,9822.6,2,0,3564.4256,7,24.5,10,"Small Business Owner",137002
49823,20,25534.75,5.6,7660.425,2,1,2661.92,2.3,17.62,5,"Doctor",2555
9827,17.9,11254.75,3.9,3376.425,1,0,2829.8066,14,11.5,3,"Real Estate Agent",4693
48771,9.1,25242.75,6.1,7572.825,1,0,2487.6322,14.4,20.76,0,"Lawyer",8756
63793,10.2,18738.25,3.5,5621.475,1,0,4289.3772,14.6,9.14,10,"Small Business Owner",61115
41934,13.9,10483.5,5.2,3145.05,1,0,2689.7652,9.3,14.72,10,"Self-Employed",17074
96470,10,35645.5,7.5,10693.65,1,0,4289.4,10.9,11.06,5,"Lawyer",-11557
102229,9.8,43492.25,4.7,14547.675,1,0,3484.6884,12.2,19.38,5,"Lawyer",955
65256,21.8,23359,9.3,7007.7,2,0,2977.1616,10.8,23.92,3,"Lawyer",5203
30552,9.2,18086,4.4,5425.8,0,0,2218.1568,10,4,5,"Self-Employed",22479
92825,16.3,36478.25,6.1,13943.475,2,0,5610.095,13.5,6.7,15,"Small Business Owner",95581
49354,7.2,27149.5,2.4,9644.85,5,0,2393.6976,6.7,12.78,5,"Lawyer",13214
50102,15,15230.5,4.7,4569.15,1,2,2740.06,14.8,26.42,3,"Self-Employed",-1118
79473,17.8,29880.25,2.3,8964.075,1,1,5598.2388,0.9,0.36,3,"Self-Employed",6954
45716,20.6,16300,3.5,4890,1,0,6059.4992,6.8,15.82,10,"Lawyer",-3709
66159,9.4,25302.75,2.5,7590.825,1,2,3076.7892,0,6.4,10,"Doctor",-4442
51871,11.3,19378.75,1.6,5813.625,1,1,3334.2846,9.2,12.88,5,"Doctor",20332
86769,19.5,30783.25,4.3,9234.975,1,1,7624.991,0.5,20.8,15,"Doctor",-1948
49611,18,20879.75,1.3,11263.925,2,0,3823.996,17.2,19.08,0,"Doctor",15021
49687,13.6,16294.75,4.4,4888.425,0,3,2495.4864,5.2,21.98,10,"Real Estate Agent",12320
46143,15.2,19646.75,7.1,5894.025,2,1,1492.7472,5.9,2.36,3,"Self-Employed",7305
75331,12.6,33215.75,5.4,9964.725,2,0,3429.3412,10.8,30.22,3,"Self-Employed",5064
111448,18.6,36690,3.1,11007,1,0,7072.8656,7.2,19.48,10,"Small Business Owner",106474
48334,16.7,16295.5,3.1,6388.65,3,1,3188.3556,11.7,15.48,15,"Real Estate Agent",15389
81543,14.5,30521.75,6.5,9156.525,0,0,3902.747,1.3,0.52,5,"Doctor",6445
55316,10.8,16378,1.2,4913.4,5,0,4270.8256,13.9,5.56,10,"Doctor",-21982
42345,16.4,16428.25,4.9,9928.475,1,2,2333.916,10.8,4.32,5,"Doctor",6327
107734,13.6,35752.5,2,10725.75,0,1,3275.3648,6.6,22.24,5,"Real Estate Agent",-2649
57923,5.7,19911.75,5.2,5973.525,4,0,2833.3222,1.5,25.4,0,"Real Estate Agent",4646
123624,10.2,39377,1.7,11813.1,3,1,4056.9296,17.9,10.86,5,"Real Estate Agent",17647
54390,6.6,29453.5,5.7,13836.05,1,1,3219.948,10.9,15.16,10,"Doctor",-2888
94710,19.7,24319.5,2.8,7295.85,2,0,3731.574,4.4,14.96,0,"Doctor",1539
108321,22.6,27571.25,5.8,9771.375,3,2,6202.1092,19.5,26.1,3,"Doctor",9576
139222,26.8,44876.5,7.5,13462.95,4,1,10508.2992,6.5,29,5,"Small Business Owner",126998
50071,25.7,20588.75,1.9,6176.625,2,1,3318.6494,13,9.1,3,"Real Estate Agent",-3473
77292,11.2,28476,3.3,8542.8,1,0,4156.3408,9.1,3.94,5,"Lawyer",-829
103075,8.7,38151.75,2.7,11445.525,2,1,4044.505,13.1,15.14,3,"Self-Employed",17962
59950,11.9,30220.5,5.4,9066.15,4,0,1756.81,15,8.8,10,"Self-Employed",1638
92846,21.4,31567.5,6.9,10970.25,1,0,6988.8088,17.7,17.68,3,"Self-Employed",10962
62080,10,30336,5.3,9100.8,0,0,3578.6,10.9,12.76,5,"Doctor",11429
41000,11.5,28591,11.6,8577.3,4,1,3445,11.3,4.52,3,"Lawyer",12170
7885,11.3,6549.25,4.8,1964.775,0,0,1940.201,17.4,19.56,3,"Lawyer",20004
90439,13.6,38119.75,5.3,11435.925,1,0,4113.9408,8.2,13.38,5,"Doctor",14334
64743,18.3,34789.75,4.7,10436.925,3,0,5097.5938,2,10.2,5,"Small Business Owner",123390
126536,7.4,45743,6.2,15222.9,2,0,6234.7328,11.4,18.56,10,"Self-Employed",12883
41509,14.9,24842.25,4.7,7452.675,3,0,2420.9682,15.1,27.84,10,"Real Estate Agent",4774
60346,6.2,20025.5,4.5,7507.65,0,2,3375.2904,2.8,11.42,15,"Doctor",766
99220,20.2,35715,4,10714.5,1,0,7132.488,17.1,22.84,15,"Lawyer",9369
67170,19.3,28663.5,3.4,8599.05,3,0,6409.762,4.8,18.22,5,"Real Estate Agent",-5096
89642,16.3,31323.5,7.7,9397.05,1,2,4893.3292,10.4,11.16,5,"Lawyer",309
115584,13.8,34851,6.2,10455.3,1,0,5700.1184,11.2,9.28,0,"Self-Employed",17247
140304,20.1,46134,7.7,13840.2,1,0,6698.2208,15.4,11.86,15,"Real Estate Agent",11396
76542,18.1,24750.5,4,7425.15,1,0,5376.8204,20.9,8.36,3,"Small Business Owner",148552
49857,9.1,28883.25,5.6,8664.975,4,2,2941.3974,12.2,13.88,0,"Self-Employed",9535
42462,27.6,28704.5,5.7,8611.35,2,0,6085.9024,3.5,24.4,3,"Small Business Owner",102179
58604,11.8,25549,1.7,7664.7,0,1,3604.0544,15.6,6.24,5,"Self-Employed",-13964
62205,9.9,17838.25,7,5351.475,2,0,3308.659,11.5,9.9,5,"Self-Employed",-4088
38670,17.2,24485.5,5.1,7345.65,1,0,2542.248,4.9,16.56,15,"Lawyer",-5737
